A,PTP_RT,M,H1630-1639,AC9E,LV	3.52 	: 
A,PTP_RT,M,H1630-1639,AC9E,NL	: 	5.8 
A,PTP_RT,M,H1630-1639,AC9E,NO	6.38 	5.9 
A,PTP_RT,M,H1630-1639,AC9E,PL	2.85 	3.5 
A,PTP_RT,M,H1630-1639,AC9E,RO	: 	6.5 
A,PTP_RT,M,H1630-1639,AC9E,RS	: 	2.9 
A,PTP_RT,M,H1630-1639,AC9E,SI	2.05 	: 
A,PTP_RT,M,H1630-1639,AC9E,TR	: 	3.1 
A,PTP_RT,M,H1630-1639,AC9E,UK	4.56 	3.9 
A,PTP_RT,M,H1630-1639,NSP,BE	4.43 	0.8 
A,PTP_RT,M,H1630-1639,NSP,BG	0.37 	: 
A,PTP_RT,M,H1630-1639,NSP,DE	0.65 	0.8 
A,PTP_RT,M,H1630-1639,NSP,EE	0.52 	1.4 
A,PTP_RT,M,H1630-1639,NSP,EL	: 	0.0 
A,PTP_RT,M,H1630-1639,NSP,ES	0.49 	0.2 
A,PTP_RT,M,H1630-1639,NSP,FI	1.63 	2.1 
A,PTP_RT,M,H1630-1639,NSP,FR	5.01 	3.7 
A,PTP_RT,M,H1630-1639,NSP,HU	: 	1.5 
A,PTP_RT,M,H1630-1639,NSP,IT	0.70 	0.3 
A,PTP_RT,M,H1630-1639,NSP,LT	0.28 	: 
A,PTP_RT,M,H1630-1639,NSP,LU	: 	0.3 
A,PTP_RT,M,H1630-1639,NSP,LV	0.39 	: 
A,PTP_RT,M,H1630-1639,NSP,NL	: 	1.6 
A,PTP_RT,M,H1630-1639,NSP,NO	0.28 	1.0 
A,PTP_RT,M,H1630-1639,NSP,PL	0.25 	0.2 
A,PTP_RT,M,H1630-1639,NSP,RO	: 	1.0 
A,PTP_RT,M,H1630-1639,NSP,RS	: 	0.1 
A,PTP_RT,M,H1630-1639,NSP,SI	0.55 	: 
A,PTP_RT,M,H1630-1639,NSP,TR	: 	0.7 
A,PTP_RT,M,H1630-1639,NSP,UK	1.40 	4.9 
A,PTP_RT,M,H1630-1639,TOTAL,BE	100.00 	100 
A,PTP_RT,M,H1630-1639,TOTAL,BG	100.00 	: 
A,PTP_RT,M,H1630-1639,TOTAL,DE	100.00 	100 
A,PTP_RT,M,H1630-1639,TOTAL,EE	100.00 	100 
A,PTP_RT,M,H1630-1639,TOTAL,EL	: 	100 
A,PTP_RT,M,H1630-1639,TOTAL,ES	100.00 	100 
A,PTP_RT,M,H1630-1639,TOTAL,FI	100.00 	100 
A,PTP_RT,M,H1630-1639,TOTAL,FR	100.00 	100 
A,PTP_RT,M,H1630-1639,TOTAL,HU	: 	100 
A,PTP_RT,M,H1630-1639,TOTAL,IT	100.00 	100 
A,PTP_RT,M,H1630-1639,TOTAL,LT	100.00 	: 
A,PTP_RT,M,H1630-1639,TOTAL,LU	: 	100 
A,PTP_RT,M,H1630-1639,TOTAL,LV	100.00 	: 
A,PTP_RT,M,H1630-1639,TOTAL,NL	: 	100 
A,PTP_RT,M,H1630-1639,TOTAL,NO	100.00 	100 
A,PTP_RT,M,H1630-1639,TOTAL,PL	100.00 	100 
A,PTP_RT,M,H1630-1639,TOTAL,RO	: 	100 
A,PTP_RT,M,H1630-1639,TOTAL,RS	: 	100 
A,PTP_RT,M,H1630-1639,TOTAL,SI	100.00 	: 
A,PTP_RT,M,H1630-1639,TOTAL,TR	: 	100 
A,PTP_RT,M,H1630-1639,TOTAL,UK	100.00 	100 
A,PTP_RT,M,H1640-1649,AC02,BE	6.22 	5.2 
A,PTP_RT,M,H1640-1649,AC02,BG	5.47 	: 
A,PTP_RT,M,H1640-1649,AC02,DE	7.72 	6.9 
A,PTP_RT,M,H1640-1649,AC02,EE	4.51 	5.8 
A,PTP_RT,M,H1640-1649,AC02,EL	: 	11.4 
A,PTP_RT,M,H1640-1649,AC02,ES	3.90 	4.4 
A,PTP_RT,M,H1640-1649,AC02,FI	9.18 	9.4 
A,PTP_RT,M,H1640-1649,AC02,FR	3.28 	4.1 
A,PTP_RT,M,H1640-1649,AC02,HU	: 	6.5 
A,PTP_RT,M,H1640-1649,AC02,IT	1.60 	1.6 
A,PTP_RT,M,H1640-1649,AC02,LT	4.31 	: 
A,PTP_RT,M,H1640-1649,AC02,LU	: 	3.2 
A,PTP_RT,M,H1640-1649,AC02,LV	3.88 	: 
A,PTP_RT,M,H1640-1649,AC02,NL	: 	5.1 
A,PTP_RT,M,H1640-1649,AC02,NO	12.90 	12.9 
A,PTP_RT,M,H1640-1649,AC02,PL	8.89 	9.4 
A,PTP_RT,M,H1640-1649,AC02,RO	: 	7.6 
A,PTP_RT,M,H1640-1649,AC02,RS	: 	11.0 
A,PTP_RT,M,H1640-1649,AC02,SI	6.86 	: 
A,PTP_RT,M,H1640-1649,AC02,TR	: 	4.8 
A,PTP_RT,M,H1640-1649,AC02,UK	5.40 	5.2 
A,PTP_RT,M,H1640-1649,AC0A,BE	3.34 	2.6 
A,PTP_RT,M,H1640-1649,AC0A,BG	6.38 	: 
A,PTP_RT,M,H1640-1649,AC0A,DE	4.24 	3.7 
A,PTP_RT,M,H1640-1649,AC0A,EE	5.03 	5.4 
A,PTP_RT,M,H1640-1649,AC0A,EL	: 	25.0 
A,PTP_RT,M,H1640-1649,AC0A,ES	16.41 	16.2 
A,PTP_RT,M,H1640-1649,AC0A,FI	4.73 	4.4 
A,PTP_RT,M,H1640-1649,AC0A,FR	3.73 	2.6 
A,PTP_RT,M,H1640-1649,AC0A,HU	: 	6.0 
A,PTP_RT,M,H1640-1649,AC0A,IT	7.90 	7.3 
A,PTP_RT,M,H1640-1649,AC0A,LT	4.49 	: 
A,PTP_RT,M,H1640-1649,AC0A,LU	: 	4.9 
A,PTP_RT,M,H1640-1649,AC0A,LV	3.51 	: 
A,PTP_RT,M,H1640-1649,AC0A,NL	: 	2.7 
A,PTP_RT,M,H1640-1649,AC0A,NO	7.59 	6.0 
A,PTP_RT,M,H1640-1649,AC0A,PL	5.19 	4.2 
A,PTP_RT,M,H1640-1649,AC0A,RO	: 	10.9 
A,PTP_RT,M,H1640-1649,AC0A,RS	: 	7.0 
A,PTP_RT,M,H1640-1649,AC0A,SI	2.35 	: 
A,PTP_RT,M,H1640-1649,AC0A,TR	: 	6.8 
A,PTP_RT,M,H1640-1649,AC0A,UK	4.08 	4.2 
A,PTP_RT,M,H1640-1649,AC1_2_TR,BE	20.42 	20.2 
A,PTP_RT,M,H1640-1649,AC1_2_TR,BG	28.36 	: 
A,PTP_RT,M,H1640-1649,AC1_2_TR,DE	19.90 	18.3 
A,PTP_RT,M,H1640-1649,AC1_2_TR,EE	33.69 	22.9 
A,PTP_RT,M,H1640-1649,AC1_2_TR,EL	: 	17.6 
A,PTP_RT,M,H1640-1649,AC1_2_TR,ES	32.88 	25.7 
A,PTP_RT,M,H1640-1649,AC1_2_TR,FI	19.13 	12.7 
A,PTP_RT,M,H1640-1649,AC1_2_TR,FR	33.39 	28.5 
A,PTP_RT,M,H1640-1649,AC1_2_TR,HU	: 	16.2 
A,PTP_RT,M,H1640-1649,AC1_2_TR,IT	37.26 	34.6 
A,PTP_RT,M,H1640-1649,AC1_2_TR,LT	36.85 	: 
A,PTP_RT,M,H1640-1649,AC1_2_TR,LU	: 	31.1 
A,PTP_RT,M,H1640-1649,AC1_2_TR,LV	42.61 	: 
A,PTP_RT,M,H1640-1649,AC1_2_TR,NL	: 	23.8 
A,PTP_RT,M,H1640-1649,AC1_2_TR,NO	16.09 	12.2 
A,PTP_RT,M,H1640-1649,AC1_2_TR,PL	21.66 	20.3 
A,PTP_RT,M,H1640-1649,AC1_2_TR,RO	: 	21.0 
A,PTP_RT,M,H1640-1649,AC1_2_TR,RS	: 	19.4 
A,PTP_RT,M,H1640-1649,AC1_2_TR,SI	18.45 	: 
A,PTP_RT,M,H1640-1649,AC1_2_TR,TR	: 	38.9 
A,PTP_RT,M,H1640-1649,AC1_2_TR,UK	30.50 	24.3 
A,PTP_RT,M,H1640-1649,AC3_TR,BE	22.22 	25.6 
A,PTP_RT,M,H1640-1649,AC3_TR,BG	24.99 	: 
A,PTP_RT,M,H1640-1649,AC3_TR,DE	22.90 	24.8 
A,PTP_RT,M,H1640-1649,AC3_TR,EE	21.15 	23.9 
A,PTP_RT,M,H1640-1649,AC3_TR,EL	: 	10.2 
A,PTP_RT,M,H1640-1649,AC3_TR,ES	8.06 	11.0 
A,PTP_RT,M,H1640-1649,AC3_TR,FI	19.34 	26.1 
A,PTP_RT,M,H1640-1649,AC3_TR,FR	20.75 	22.4 
A,PTP_RT,M,H1640-1649,AC3_TR,HU	: 	23.7 
A,PTP_RT,M,H1640-1649,AC3_TR,IT	13.26 	15.7 
A,PTP_RT,M,H1640-1649,AC3_TR,LT	18.14 	: 
A,PTP_RT,M,H1640-1649,AC3_TR,LU	: 	19.5 
A,PTP_RT,M,H1640-1649,AC3_TR,LV	14.77 	: 
A,PTP_RT,M,H1640-1649,AC3_TR,NL	: 	22.3 
A,PTP_RT,M,H1640-1649,AC3_TR,NO	22.69 	27.6 
A,PTP_RT,M,H1640-1649,AC3_TR,PL	19.32 	22.9 
A,PTP_RT,M,H1640-1649,AC3_TR,RO	: 	19.0 
A,PTP_RT,M,H1640-1649,AC3_TR,RS	: 	17.1 
A,PTP_RT,M,H1640-1649,AC3_TR,SI	27.55 	: 
A,PTP_RT,M,H1640-1649,AC3_TR,TR	: 	10.3 
A,PTP_RT,M,H1640-1649,AC3_TR,UK	19.41 	20.7 
A,PTP_RT,M,H1640-1649,AC4-8A,BE	30.03 	31.8 
A,PTP_RT,M,H1640-1649,AC4-8A,BG	21.51 	: 
A,PTP_RT,M,H1640-1649,AC4-8A,DE	33.30 	34.4 
A,PTP_RT,M,H1640-1649,AC4-8A,EE	21.41 	27.3 
A,PTP_RT,M,H1640-1649,AC4-8A,EL	: 	23.7 
A,PTP_RT,M,H1640-1649,AC4-8A,ES	23.84 	24.0 
A,PTP_RT,M,H1640-1649,AC4-8A,FI	30.89 	33.7 
A,PTP_RT,M,H1640-1649,AC4-8A,FR	25.81 	28.2 
A,PTP_RT,M,H1640-1649,AC4-8A,HU	: 	28.2 
A,PTP_RT,M,H1640-1649,AC4-8A,IT	31.44 	30.7 
A,PTP_RT,M,H1640-1649,AC4-8A,LT	21.27 	: 
A,PTP_RT,M,H1640-1649,AC4-8A,LU	: 	27.5 
A,PTP_RT,M,H1640-1649,AC4-8A,LV	22.86 	: 
A,PTP_RT,M,H1640-1649,AC4-8A,NL	: 	31.2 
A,PTP_RT,M,H1640-1649,AC4-8A,NO	30.00 	28.1 
A,PTP_RT,M,H1640-1649,AC4-8A,PL	28.88 	28.3 
A,PTP_RT,M,H1640-1649,AC4-8A,RO	: 	23.8 
A,PTP_RT,M,H1640-1649,AC4-8A,RS	: 	29.8 
A,PTP_RT,M,H1640-1649,AC4-8A,SI	36.17 	: 
A,PTP_RT,M,H1640-1649,AC4-8A,TR	: 	26.6 
A,PTP_RT,M,H1640-1649,AC4-8A,UK	21.98 	24.0 
A,PTP_RT,M,H1640-1649,AC82,BE	8.06 	8.8 
A,PTP_RT,M,H1640-1649,AC82,BG	9.59 	: 
A,PTP_RT,M,H1640-1649,AC82,DE	6.51 	7.1 
A,PTP_RT,M,H1640-1649,AC82,EE	9.25 	8.9 
A,PTP_RT,M,H1640-1649,AC82,EL	: 	10.3 
A,PTP_RT,M,H1640-1649,AC82,ES	12.55 	17.1 
A,PTP_RT,M,H1640-1649,AC82,FI	11.96 	9.4 
A,PTP_RT,M,H1640-1649,AC82,FR	5.89 	7.6 
A,PTP_RT,M,H1640-1649,AC82,HU	: 	14.1 
A,PTP_RT,M,H1640-1649,AC82,IT	5.39 	7.3 
A,PTP_RT,M,H1640-1649,AC82,LT	11.45 	: 
A,PTP_RT,M,H1640-1649,AC82,LU	: 	7.6 
A,PTP_RT,M,H1640-1649,AC82,LV	7.70 	: 
A,PTP_RT,M,H1640-1649,AC82,NL	: 	7.3 
A,PTP_RT,M,H1640-1649,AC82,NO	5.03 	7.6 
A,PTP_RT,M,H1640-1649,AC82,PL	13.29 	11.9 
A,PTP_RT,M,H1640-1649,AC82,RO	: 	10.8 
A,PTP_RT,M,H1640-1649,AC82,RS	: 	12.9 
A,PTP_RT,M,H1640-1649,AC82,SI	6.46 	: 
A,PTP_RT,M,H1640-1649,AC82,TR	: 	9.2 
A,PTP_RT,M,H1640-1649,AC82,UK	12.99 	12.6 
A,PTP_RT,M,H1640-1649,AC9E,BE	5.41 	4.9 
A,PTP_RT,M,H1640-1649,AC9E,BG	3.29 	: 
A,PTP_RT,M,H1640-1649,AC9E,DE	4.71 	4.1 
A,PTP_RT,M,H1640-1649,AC9E,EE	4.30 	4.2 
A,PTP_RT,M,H1640-1649,AC9E,EL	: 	1.8 
A,PTP_RT,M,H1640-1649,AC9E,ES	1.95 	1.4 
A,PTP_RT,M,H1640-1649,AC9E,FI	3.47 	2.5 
A,PTP_RT,M,H1640-1649,AC9E,FR	2.11 	3.2 
A,PTP_RT,M,H1640-1649,AC9E,HU	: 	3.7 
A,PTP_RT,M,H1640-1649,AC9E,IT	2.52 	2.5 
A,PTP_RT,M,H1640-1649,AC9E,LT	3.22 	: 
A,PTP_RT,M,H1640-1649,AC9E,LU	: 	5.9 
A,PTP_RT,M,H1640-1649,AC9E,LV	4.13 	: 
A,PTP_RT,M,H1640-1649,AC9E,NL	: 	6.1 
A,PTP_RT,M,H1640-1649,AC9E,NO	5.41 	4.7 
A,PTP_RT,M,H1640-1649,AC9E,PL	2.53 	2.9 
A,PTP_RT,M,H1640-1649,AC9E,RO	: 	5.8 
A,PTP_RT,M,H1640-1649,AC9E,RS	: 	2.6 
A,PTP_RT,M,H1640-1649,AC9E,SI	1.67 	: 
A,PTP_RT,M,H1640-1649,AC9E,TR	: 	2.8 
A,PTP_RT,M,H1640-1649,AC9E,UK	4.47 	4.0 
A,PTP_RT,M,H1640-1649,NSP,BE	4.30 	0.9 
A,PTP_RT,M,H1640-1649,NSP,BG	0.42 	: 
A,PTP_RT,M,H1640-1649,NSP,DE	0.73 	0.8 
A,PTP_RT,M,H1640-1649,NSP,EE	0.67 	1.5 
A,PTP_RT,M,H1640-1649,NSP,EL	: 	0.0 
A,PTP_RT,M,H1640-1649,NSP,ES	0.41 	0.2 
A,PTP_RT,M,H1640-1649,NSP,FI	1.30 	1.8 
A,PTP_RT,M,H1640-1649,NSP,FR	5.04 	3.5 
A,PTP_RT,M,H1640-1649,NSP,HU	: 	1.5 
A,PTP_RT,M,H1640-1649,NSP,IT	0.61 	0.2 
A,PTP_RT,M,H1640-1649,NSP,LT	0.26 	: 
A,PTP_RT,M,H1640-1649,NSP,LU	: 	0.3 
A,PTP_RT,M,H1640-1649,NSP,LV	0.54 	: 
A,PTP_RT,M,H1640-1649,NSP,NL	: 	1.5 
A,PTP_RT,M,H1640-1649,NSP,NO	0.30 	1.0 
A,PTP_RT,M,H1640-1649,NSP,PL	0.23 	0.2 
A,PTP_RT,M,H1640-1649,NSP,RO	: 	1.1 
A,PTP_RT,M,H1640-1649,NSP,RS	: 	0.1 
A,PTP_RT,M,H1640-1649,NSP,SI	0.50 	: 
A,PTP_RT,M,H1640-1649,NSP,TR	: 	0.6 
A,PTP_RT,M,H1640-1649,NSP,UK	1.17 	5.1 
A,PTP_RT,M,H1640-1649,TOTAL,BE	100.00 	100 
A,PTP_RT,M,H1640-1649,TOTAL,BG	100.00 	: 
A,PTP_RT,M,H1640-1649,TOTAL,DE	100.00 	100 
A,PTP_RT,M,H1640-1649,TOTAL,EE	100.00 	100 
A,PTP_RT,M,H1640-1649,TOTAL,EL	: 	100 
A,PTP_RT,M,H1640-1649,TOTAL,ES	100.00 	100 
A,PTP_RT,M,H1640-1649,TOTAL,FI	100.00 	100 
A,PTP_RT,M,H1640-1649,TOTAL,FR	100.00 	100 
A,PTP_RT,M,H1640-1649,TOTAL,HU	: 	100 
A,PTP_RT,M,H1640-1649,TOTAL,IT	100.00 	100 
A,PTP_RT,M,H1640-1649,TOTAL,LT	100.00 	: 
A,PTP_RT,M,H1640-1649,TOTAL,LU	: 	100 
A,PTP_RT,M,H1640-1649,TOTAL,LV	100.00 	: 
A,PTP_RT,M,H1640-1649,TOTAL,NL	: 	100 
A,PTP_RT,M,H1640-1649,TOTAL,NO	100.00 	100 
A,PTP_RT,M,H1640-1649,TOTAL,PL	100.00 	100 
A,PTP_RT,M,H1640-1649,TOTAL,RO	: 	100 
A,PTP_RT,M,H1640-1649,TOTAL,RS	: 	100 
A,PTP_RT,M,H1640-1649,TOTAL,SI	100.00 	: 
A,PTP_RT,M,H1640-1649,TOTAL,TR	: 	100 
A,PTP_RT,M,H1640-1649,TOTAL,UK	100.00 	100 
A,PTP_RT,M,H1650-1659,AC02,BE	6.42 	5.5 
A,PTP_RT,M,H1650-1659,AC02,BG	5.24 	: 
A,PTP_RT,M,H1650-1659,AC02,DE	7.51 	6.8 
A,PTP_RT,M,H1650-1659,AC02,EE	4.85 	6.0 
A,PTP_RT,M,H1650-1659,AC02,EL	: 	11.0 
A,PTP_RT,M,H1650-1659,AC02,ES	3.18 	4.3 
A,PTP_RT,M,H1650-1659,AC02,FI	9.24 	10.4 
A,PTP_RT,M,H1650-1659,AC02,FR	3.31 	4.3 
A,PTP_RT,M,H1650-1659,AC02,HU	: 	6.5 
A,PTP_RT,M,H1650-1659,AC02,IT	1.54 	1.7 
A,PTP_RT,M,H1650-1659,AC02,LT	5.67 	: 
A,PTP_RT,M,H1650-1659,AC02,LU	: 	2.9 
A,PTP_RT,M,H1650-1659,AC02,LV	4.12 	: 
A,PTP_RT,M,H1650-1659,AC02,NL	: 	6.7 
A,PTP_RT,M,H1650-1659,AC02,NO	11.61 	13.7 
A,PTP_RT,M,H1650-1659,AC02,PL	8.78 	9.1 
A,PTP_RT,M,H1650-1659,AC02,RO	: 	8.4 
A,PTP_RT,M,H1650-1659,AC02,RS	: 	10.5 
A,PTP_RT,M,H1650-1659,AC02,SI	6.26 	: 
A,PTP_RT,M,H1650-1659,AC02,TR	: 	5.4 
A,PTP_RT,M,H1650-1659,AC02,UK	6.25 	6.2 
A,PTP_RT,M,H1650-1659,AC0A,BE	3.73 	2.4 
A,PTP_RT,M,H1650-1659,AC0A,BG	6.11 	: 
A,PTP_RT,M,H1650-1659,AC0A,DE	4.55 	3.8 
A,PTP_RT,M,H1650-1659,AC0A,EE	4.84 	5.1 
A,PTP_RT,M,H1650-1659,AC0A,EL	: 	24.1 
A,PTP_RT,M,H1650-1659,AC0A,ES	15.69 	15.3 
A,PTP_RT,M,H1650-1659,AC0A,FI	4.88 	4.6 
A,PTP_RT,M,H1650-1659,AC0A,FR	3.59 	2.7 
A,PTP_RT,M,H1650-1659,AC0A,HU	: 	5.5 
A,PTP_RT,M,H1650-1659,AC0A,IT	7.37 	6.8 
A,PTP_RT,M,H1650-1659,AC0A,LT	4.64 	: 
A,PTP_RT,M,H1650-1659,AC0A,LU	: 	5.0 
A,PTP_RT,M,H1650-1659,AC0A,LV	4.33 	: 
A,PTP_RT,M,H1650-1659,AC0A,NL	: 	2.9 
A,PTP_RT,M,H1650-1659,AC0A,NO	7.75 	6.5 
A,PTP_RT,M,H1650-1659,AC0A,PL	5.29 	3.9 
A,PTP_RT,M,H1650-1659,AC0A,RO	: 	10.5 
A,PTP_RT,M,H1650-1659,AC0A,RS	: 	7.3 
A,PTP_RT,M,H1650-1659,AC0A,SI	2.31 	: 
A,PTP_RT,M,H1650-1659,AC0A,TR	: 	6.7 
A,PTP_RT,M,H1650-1659,AC0A,UK	3.89 	4.2 
A,PTP_RT,M,H1650-1659,AC1_2_TR,BE	19.11 	19.9 
A,PTP_RT,M,H1650-1659,AC1_2_TR,BG	27.74 	: 
A,PTP_RT,M,H1650-1659,AC1_2_TR,DE	19.03 	17.7 
A,PTP_RT,M,H1650-1659,AC1_2_TR,EE	32.54 	22.2 
A,PTP_RT,M,H1650-1659,AC1_2_TR,EL	: 	17.1 
A,PTP_RT,M,H1650-1659,AC1_2_TR,ES	33.28 	25.9 
A,PTP_RT,M,H1650-1659,AC1_2_TR,FI	18.86 	12.0 
A,PTP_RT,M,H1650-1659,AC1_2_TR,FR	33.26 	28.4 
A,PTP_RT,M,H1650-1659,AC1_2_TR,HU	: 	15.9 
A,PTP_RT,M,H1650-1659,AC1_2_TR,IT	37.11 	34.2 
A,PTP_RT,M,H1650-1659,AC1_2_TR,LT	36.27 	: 
A,PTP_RT,M,H1650-1659,AC1_2_TR,LU	: 	30.8 
A,PTP_RT,M,H1650-1659,AC1_2_TR,LV	41.63 	: 
A,PTP_RT,M,H1650-1659,AC1_2_TR,NL	: 	22.2 
A,PTP_RT,M,H1650-1659,AC1_2_TR,NO	15.81 	11.5 
A,PTP_RT,M,H1650-1659,AC1_2_TR,PL	21.30 	20.0 
A,PTP_RT,M,H1650-1659,AC1_2_TR,RO	: 	20.7 
A,PTP_RT,M,H1650-1659,AC1_2_TR,RS	: 	19.2 
A,PTP_RT,M,H1650-1659,AC1_2_TR,SI	18.18 	: 
A,PTP_RT,M,H1650-1659,AC1_2_TR,TR	: 	38.1 
A,PTP_RT,M,H1650-1659,AC1_2_TR,UK	29.35 	23.4 
A,PTP_RT,M,H1650-1659,AC3_TR,BE	22.80 	26.4 
A,PTP_RT,M,H1650-1659,AC3_TR,BG	25.46 	: 
A,PTP_RT,M,H1650-1659,AC3_TR,DE	23.29 	24.9 
A,PTP_RT,M,H1650-1659,AC3_TR,EE	21.16 	24.4 
A,PTP_RT,M,H1650-1659,AC3_TR,EL	: 	10.5 
A,PTP_RT,M,H1650-1659,AC3_TR,ES	8.44 	11.7 
A,PTP_RT,M,H1650-1659,AC3_TR,FI	19.71 	24.7 
A,PTP_RT,M,H1650-1659,AC3_TR,FR	20.69 	22.5 
A,PTP_RT,M,H1650-1659,AC3_TR,HU	: 	24.0 
A,PTP_RT,M,H1650-1659,AC3_TR,IT	13.48 	16.5 
A,PTP_RT,M,H1650-1659,AC3_TR,LT	18.22 	: 
A,PTP_RT,M,H1650-1659,AC3_TR,LU	: 	20.4 
A,PTP_RT,M,H1650-1659,AC3_TR,LV	14.77 	: 
A,PTP_RT,M,H1650-1659,AC3_TR,NL	: 	22.6 
A,PTP_RT,M,H1650-1659,AC3_TR,NO	22.99 	28.1 
A,PTP_RT,M,H1650-1659,AC3_TR,PL	19.29 	23.1 
A,PTP_RT,M,H1650-1659,AC3_TR,RO	: 	19.4 
A,PTP_RT,M,H1650-1659,AC3_TR,RS	: 	18.4 
A,PTP_RT,M,H1650-1659,AC3_TR,SI	27.25 	: 
A,PTP_RT,M,H1650-1659,AC3_TR,TR	: 	10.5 
A,PTP_RT,M,H1650-1659,AC3_TR,UK	19.47 	20.5 
A,PTP_RT,M,H1650-1659,AC4-8A,BE	30.10 	31.7 
A,PTP_RT,M,H1650-1659,AC4-8A,BG	22.04 	: 
A,PTP_RT,M,H1650-1659,AC4-8A,DE	33.77 	35.0 
A,PTP_RT,M,H1650-1659,AC4-8A,EE	21.27 	26.5 
A,PTP_RT,M,H1650-1659,AC4-8A,EL	: 	24.5 
A,PTP_RT,M,H1650-1659,AC4-8A,ES	24.69 	24.1 
A,PTP_RT,M,H1650-1659,AC4-8A,FI	31.19 	34.0 
A,PTP_RT,M,H1650-1659,AC4-8A,FR	25.76 	27.9 
A,PTP_RT,M,H1650-1659,AC4-8A,HU	: 	28.7 
A,PTP_RT,M,H1650-1659,AC4-8A,IT	32.22 	31.0 
A,PTP_RT,M,H1650-1659,AC4-8A,LT	20.29 	: 
A,PTP_RT,M,H1650-1659,AC4-8A,LU	: 	27.5 
A,PTP_RT,M,H1650-1659,AC4-8A,LV	22.97 	: 
A,PTP_RT,M,H1650-1659,AC4-8A,NL	: 	30.4 
A,PTP_RT,M,H1650-1659,AC4-8A,NO	31.45 	28.3 
A,PTP_RT,M,H1650-1659,AC4-8A,PL	28.46 	28.1 
A,PTP_RT,M,H1650-1659,AC4-8A,RO	: 	24.1 
A,PTP_RT,M,H1650-1659,AC4-8A,RS	: 	28.4 
A,PTP_RT,M,H1650-1659,AC4-8A,SI	36.93 	: 
A,PTP_RT,M,H1650-1659,AC4-8A,TR	: 	26.4 
A,PTP_RT,M,H1650-1659,AC4-8A,UK	21.92 	23.9 
A,PTP_RT,M,H1650-1659,AC82,BE	8.22 	8.5 
A,PTP_RT,M,H1650-1659,AC82,BG	9.68 	: 
A,PTP_RT,M,H1650-1659,AC82,DE	6.79 	7.4 
A,PTP_RT,M,H1650-1659,AC82,EE	10.05 	9.8 
A,PTP_RT,M,H1650-1659,AC82,EL	: 	10.1 
A,PTP_RT,M,H1650-1659,AC82,ES	11.99 	16.7 
A,PTP_RT,M,H1650-1659,AC82,FI	12.10 	10.4 
A,PTP_RT,M,H1650-1659,AC82,FR	6.00 	7.8 
A,PTP_RT,M,H1650-1659,AC82,HU	: 	14.2 
A,PTP_RT,M,H1650-1659,AC82,IT	5.22 	7.1 
A,PTP_RT,M,H1650-1659,AC82,LT	11.34 	: 
A,PTP_RT,M,H1650-1659,AC82,LU	: 	7.6 
A,PTP_RT,M,H1650-1659,AC82,LV	8.04 	: 
A,PTP_RT,M,H1650-1659,AC82,NL	: 	7.5 
A,PTP_RT,M,H1650-1659,AC82,NO	5.17 	7.5 
A,PTP_RT,M,H1650-1659,AC82,PL	14.44 	12.9 
A,PTP_RT,M,H1650-1659,AC82,RO	: 	11.0 
A,PTP_RT,M,H1650-1659,AC82,RS	: 	13.5 
A,PTP_RT,M,H1650-1659,AC82,SI	6.92 	: 
A,PTP_RT,M,H1650-1659,AC82,TR	: 	9.2 
A,PTP_RT,M,H1650-1659,AC82,UK	12.97 	12.4 
A,PTP_RT,M,H1650-1659,AC9E,BE	5.51 	4.8 
A,PTP_RT,M,H1650-1659,AC9E,BG	3.26 	: 
A,PTP_RT,M,H1650-1659,AC9E,DE	4.31 	3.8 
A,PTP_RT,M,H1650-1659,AC9E,EE	4.67 	4.1 
A,PTP_RT,M,H1650-1659,AC9E,EL	: 	2.5 
A,PTP_RT,M,H1650-1659,AC9E,ES	2.30 	1.8 
A,PTP_RT,M,H1650-1659,AC9E,FI	2.57 	2.1 
A,PTP_RT,M,H1650-1659,AC9E,FR	1.95 	2.7 
A,PTP_RT,M,H1650-1659,AC9E,HU	: 	3.6 
A,PTP_RT,M,H1650-1659,AC9E,IT	2.46 	2.5 
A,PTP_RT,M,H1650-1659,AC9E,LT	3.35 	: 
A,PTP_RT,M,H1650-1659,AC9E,LU	: 	5.3 
A,PTP_RT,M,H1650-1659,AC9E,LV	3.71 	: 
A,PTP_RT,M,H1650-1659,AC9E,NL	: 	6.3 
A,PTP_RT,M,H1650-1659,AC9E,NO	4.93 	3.6 
A,PTP_RT,M,H1650-1659,AC9E,PL	2.17 	2.7 
A,PTP_RT,M,H1650-1659,AC9E,RO	: 	4.7 
A,PTP_RT,M,H1650-1659,AC9E,RS	: 	2.4 
A,PTP_RT,M,H1650-1659,AC9E,SI	1.76 	: 
A,PTP_RT,M,H1650-1659,AC9E,TR	: 	2.9 
A,PTP_RT,M,H1650-1659,AC9E,UK	4.75 	4.2 
A,PTP_RT,M,H1650-1659,NSP,BE	4.11 	0.8 
A,PTP_RT,M,H1650-1659,NSP,BG	0.48 	: 
A,PTP_RT,M,H1650-1659,NSP,DE	0.76 	0.7 
A,PTP_RT,M,H1650-1659,NSP,EE	0.62 	1.9 
A,PTP_RT,M,H1650-1659,NSP,EL	: 	0.1 
A,PTP_RT,M,H1650-1659,NSP,ES	0.44 	0.2 
A,PTP_RT,M,H1650-1659,NSP,FI	1.45 	1.9 
A,PTP_RT,M,H1650-1659,NSP,FR	5.44 	3.7 
