freq,unit,sex,age,acl00,geo\TIME_PERIOD	2000 	2010 
A,PTP_RT,F,TOTAL,AC31A,SI	86.0 	: 
A,PTP_RT,F,TOTAL,AC31A,TR	: 	83.6 
A,PTP_RT,F,TOTAL,AC31A,UK	87.4 	77.4 
A,PTP_RT,F,TOTAL,AC321,AT	: 	65.7 
A,PTP_RT,F,TOTAL,AC321,BE	47.9 	29.6 
A,PTP_RT,F,TOTAL,AC321,BG	59.1 	: 
A,PTP_RT,F,TOTAL,AC321,DE	65.2 	58.2 
A,PTP_RT,F,TOTAL,AC321,EE	68.1 	49.3 
A,PTP_RT,F,TOTAL,AC321,EL	: 	58.6 
A,PTP_RT,F,TOTAL,AC321,ES	67.0 	54.6 
A,PTP_RT,F,TOTAL,AC321,FI	59.7 	51.9 
A,PTP_RT,F,TOTAL,AC321,FR	75.6 	64.1 
A,PTP_RT,F,TOTAL,AC321,HU	: 	53.9 
A,PTP_RT,F,TOTAL,AC321,IT	81.3 	76.0 
A,PTP_RT,F,TOTAL,AC321,LT	74.7 	: 
A,PTP_RT,F,TOTAL,AC321,LU	: 	31.6 
A,PTP_RT,F,TOTAL,AC321,LV	50.2 	: 
A,PTP_RT,F,TOTAL,AC321,NL	: 	48.7 
A,PTP_RT,F,TOTAL,AC321,NO	64.2 	57.9 
A,PTP_RT,F,TOTAL,AC321,PL	62.8 	55.8 
A,PTP_RT,F,TOTAL,AC321,RO	: 	54.1 
A,PTP_RT,F,TOTAL,AC321,RS	: 	61.5 
A,PTP_RT,F,TOTAL,AC321,SI	66.2 	: 
A,PTP_RT,F,TOTAL,AC321,TR	: 	67.9 
A,PTP_RT,F,TOTAL,AC321,UK	62.2 	44.9 
A,PTP_RT,F,TOTAL,AC32A,AT	: 	25.6 
A,PTP_RT,F,TOTAL,AC32A,BE	52.4 	55.3 
A,PTP_RT,F,TOTAL,AC32A,BG	35.3 	: 
A,PTP_RT,F,TOTAL,AC32A,DE	39.7 	36.1 
A,PTP_RT,F,TOTAL,AC32A,EE	31.4 	28.4 
A,PTP_RT,F,TOTAL,AC32A,EL	: 	27.1 
A,PTP_RT,F,TOTAL,AC32A,ES	32.8 	31.8 
A,PTP_RT,F,TOTAL,AC32A,FI	58.2 	54.8 
A,PTP_RT,F,TOTAL,AC32A,FR	22.0 	24.2 
A,PTP_RT,F,TOTAL,AC32A,HU	: 	34.4 
A,PTP_RT,F,TOTAL,AC32A,IT	21.9 	23.1 
A,PTP_RT,F,TOTAL,AC32A,LT	51.5 	: 
A,PTP_RT,F,TOTAL,AC32A,LU	: 	52.5 
A,PTP_RT,F,TOTAL,AC32A,LV	38.7 	: 
A,PTP_RT,F,TOTAL,AC32A,NL	: 	48.7 
A,PTP_RT,F,TOTAL,AC32A,NO	6.0 	32.6 
A,PTP_RT,F,TOTAL,AC32A,PL	45.1 	29.4 
A,PTP_RT,F,TOTAL,AC32A,RO	: 	39.6 
A,PTP_RT,F,TOTAL,AC32A,RS	: 	33.6 
A,PTP_RT,F,TOTAL,AC32A,SI	41.8 	: 
A,PTP_RT,F,TOTAL,AC32A,TR	: 	22.3 
A,PTP_RT,F,TOTAL,AC32A,UK	38.5 	47.8 
A,PTP_RT,F,TOTAL,AC331,AT	: 	29.4 
A,PTP_RT,F,TOTAL,AC331,BE	29.6 	21.4 
A,PTP_RT,F,TOTAL,AC331,BG	33.2 	: 
A,PTP_RT,F,TOTAL,AC331,DE	32.4 	28.2 
A,PTP_RT,F,TOTAL,AC331,EE	22.3 	12.5 
A,PTP_RT,F,TOTAL,AC331,EL	: 	25.8 
A,PTP_RT,F,TOTAL,AC331,ES	29.7 	25.2 
A,PTP_RT,F,TOTAL,AC331,FI	39.1 	29.7 
A,PTP_RT,F,TOTAL,AC331,FR	20.5 	17.1 
A,PTP_RT,F,TOTAL,AC331,HU	: 	27.1 
A,PTP_RT,F,TOTAL,AC331,IT	25.9 	20.5 
A,PTP_RT,F,TOTAL,AC331,LT	21.9 	: 
A,PTP_RT,F,TOTAL,AC331,LU	: 	24.3 
A,PTP_RT,F,TOTAL,AC331,LV	15.4 	: 
A,PTP_RT,F,TOTAL,AC331,NL	: 	31.5 
A,PTP_RT,F,TOTAL,AC331,NO	39.6 	35.5 
A,PTP_RT,F,TOTAL,AC331,PL	29.4 	21.4 
A,PTP_RT,F,TOTAL,AC331,RO	: 	27.9 
A,PTP_RT,F,TOTAL,AC331,RS	: 	26.6 
A,PTP_RT,F,TOTAL,AC331,SI	26.3 	: 
A,PTP_RT,F,TOTAL,AC331,TR	: 	16.7 
A,PTP_RT,F,TOTAL,AC331,UK	33.0 	27.7 
A,PTP_RT,F,TOTAL,AC332,AT	: 	25.3 
A,PTP_RT,F,TOTAL,AC332,BE	29.8 	22.0 
A,PTP_RT,F,TOTAL,AC332,BG	13.1 	: 
A,PTP_RT,F,TOTAL,AC332,DE	18.0 	12.9 
A,PTP_RT,F,TOTAL,AC332,EE	13.4 	6.9 
A,PTP_RT,F,TOTAL,AC332,EL	: 	23.1 
A,PTP_RT,F,TOTAL,AC332,ES	20.3 	15.1 
A,PTP_RT,F,TOTAL,AC332,FI	12.7 	7.4 
A,PTP_RT,F,TOTAL,AC332,FR	22.6 	15.6 
A,PTP_RT,F,TOTAL,AC332,HU	: 	12.5 
A,PTP_RT,F,TOTAL,AC332,IT	27.7 	22.0 
A,PTP_RT,F,TOTAL,AC332,LT	8.1 	: 
A,PTP_RT,F,TOTAL,AC332,LU	: 	27.8 
A,PTP_RT,F,TOTAL,AC332,LV	8.2 	: 
A,PTP_RT,F,TOTAL,AC332,NL	: 	8.9 
A,PTP_RT,F,TOTAL,AC332,NO	13.9 	8.8 
A,PTP_RT,F,TOTAL,AC332,PL	17.0 	12.7 
A,PTP_RT,F,TOTAL,AC332,RO	: 	21.9 
A,PTP_RT,F,TOTAL,AC332,RS	: 	19.0 
A,PTP_RT,F,TOTAL,AC332,SI	25.0 	: 
A,PTP_RT,F,TOTAL,AC332,TR	: 	8.0 
A,PTP_RT,F,TOTAL,AC332,UK	21.5 	13.9 
A,PTP_RT,F,TOTAL,AC33A,AT	: 	8.2 
A,PTP_RT,F,TOTAL,AC33A,BE	8.7 	3.8 
A,PTP_RT,F,TOTAL,AC33A,BG	15.1 	: 
A,PTP_RT,F,TOTAL,AC33A,DE	10.1 	5.4 
A,PTP_RT,F,TOTAL,AC33A,EE	15.5 	9.5 
A,PTP_RT,F,TOTAL,AC33A,EL	: 	5.7 
A,PTP_RT,F,TOTAL,AC33A,ES	10.7 	7.1 
A,PTP_RT,F,TOTAL,AC33A,FI	12.9 	12.1 
A,PTP_RT,F,TOTAL,AC33A,FR	9.7 	4.9 
A,PTP_RT,F,TOTAL,AC33A,HU	: 	2.8 
A,PTP_RT,F,TOTAL,AC33A,IT	9.0 	6.9 
A,PTP_RT,F,TOTAL,AC33A,LT	11.6 	: 
A,PTP_RT,F,TOTAL,AC33A,LU	: 	2.8 
A,PTP_RT,F,TOTAL,AC33A,LV	10.5 	: 
A,PTP_RT,F,TOTAL,AC33A,NL	: 	4.3 
A,PTP_RT,F,TOTAL,AC33A,NO	13.5 	9.4 
A,PTP_RT,F,TOTAL,AC33A,PL	6.9 	3.3 
A,PTP_RT,F,TOTAL,AC33A,RO	: 	9.2 
A,PTP_RT,F,TOTAL,AC33A,RS	: 	6.7 
A,PTP_RT,F,TOTAL,AC33A,SI	7.4 	: 
A,PTP_RT,F,TOTAL,AC33A,TR	: 	10.4 
