freq,unit,sex,wstatus,acl00,geo\TIME_PERIOD	2000 	2010 
A,PTP_TIME,M,EMP_UNK,AC2,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC2,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC2,UK	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC212,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC212,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC212,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC212,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC212,FR	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC212,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC212,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC212,UK	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC21A,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC21A,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC21A,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC21A,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC21A,FR	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC21A,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC21A,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC21A,UK	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC22,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC22,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC22,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC22,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC22,FR	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC22,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC22,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC22,UK	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC3,BE	2:37 	: 
A,PTP_TIME,M,EMP_UNK,AC3,EE	2:56 	: 
A,PTP_TIME,M,EMP_UNK,AC3,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC3,FI	:U 	5:10 
A,PTP_TIME,M,EMP_UNK,AC3,FR	: 	2:57 
A,PTP_TIME,M,EMP_UNK,AC3,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC3,NO	:U 	2:52 
A,PTP_TIME,M,EMP_UNK,AC3,UK	: 	2:42 
A,PTP_TIME,M,EMP_UNK,AC313,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC313,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC313,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC313,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC313,FR	: 	0:10 
A,PTP_TIME,M,EMP_UNK,AC313,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC313,NO	:U 	0:15 
A,PTP_TIME,M,EMP_UNK,AC313,UK	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC31A,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC31A,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC31A,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC31A,FI	:U 	0:44 
A,PTP_TIME,M,EMP_UNK,AC31A,FR	: 	1:26 
A,PTP_TIME,M,EMP_UNK,AC31A,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC31A,NO	:U 	0:30 
A,PTP_TIME,M,EMP_UNK,AC31A,UK	: 	0:43 
A,PTP_TIME,M,EMP_UNK,AC321,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC321,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC321,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC321,FI	:U 	1:00 
A,PTP_TIME,M,EMP_UNK,AC321,FR	: 	0:54 
A,PTP_TIME,M,EMP_UNK,AC321,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC321,NO	:U 	0:20 
A,PTP_TIME,M,EMP_UNK,AC321,UK	: 	1:00 
A,PTP_TIME,M,EMP_UNK,AC32A,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC32A,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC32A,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC32A,FI	:U 	1:00 
A,PTP_TIME,M,EMP_UNK,AC32A,FR	: 	0:26 
A,PTP_TIME,M,EMP_UNK,AC32A,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC32A,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC32A,UK	: 	0:44 
A,PTP_TIME,M,EMP_UNK,AC331,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC331,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC331,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC331,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC331,FR	: 	0:20 
A,PTP_TIME,M,EMP_UNK,AC331,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC331,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC331,UK	: 	0:35 
A,PTP_TIME,M,EMP_UNK,AC332,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC332,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC332,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC332,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC332,FR	: 	0:51 
A,PTP_TIME,M,EMP_UNK,AC332,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC332,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC332,UK	: 	0:20 
A,PTP_TIME,M,EMP_UNK,AC33A,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC33A,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC33A,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC33A,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC33A,FR	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC33A,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC33A,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC33A,UK	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC342,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC342,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC342,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC342,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC342,FR	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC342,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC342,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC342,UK	: 	0:20 
A,PTP_TIME,M,EMP_UNK,AC343,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC343,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC343,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC343,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC343,FR	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC343,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC343,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC343,UK	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC344,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC344,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC344,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC344,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC344,FR	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC344,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC344,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC344,UK	: 	0:30 
A,PTP_TIME,M,EMP_UNK,AC34A,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC34A,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC34A,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC34A,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC34A,FR	: 	1:20 
A,PTP_TIME,M,EMP_UNK,AC34A,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC34A,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC34A,UK	: 	0:20 
A,PTP_TIME,M,EMP_UNK,AC35,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC35,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC35,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC35,FI	:U 	4:30 
A,PTP_TIME,M,EMP_UNK,AC35,FR	: 	0:51 
A,PTP_TIME,M,EMP_UNK,AC35,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC35,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC35,UK	: 	0:19 
A,PTP_TIME,M,EMP_UNK,AC36,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC36,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC36,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC36,FI	:U 	0:20 
A,PTP_TIME,M,EMP_UNK,AC36,FR	: 	2:23 
A,PTP_TIME,M,EMP_UNK,AC36,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC36,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC36,UK	: 	1:39 
A,PTP_TIME,M,EMP_UNK,AC37_39,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC37_39,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC37_39,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC37_39,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC37_39,FR	: 	0:30 
A,PTP_TIME,M,EMP_UNK,AC37_39,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC37_39,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC37_39,UK	: 	1:33 
A,PTP_TIME,M,EMP_UNK,AC38A,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC38A,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC38A,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC38A,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC38A,FR	: 	0:20 
A,PTP_TIME,M,EMP_UNK,AC38A,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC38A,NO	:U 	1:16 
A,PTP_TIME,M,EMP_UNK,AC38A,UK	: 	0:50 
A,PTP_TIME,M,EMP_UNK,AC38B,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC38B,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC38B,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC38B,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC38B,FR	: 	0:40 
A,PTP_TIME,M,EMP_UNK,AC38B,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC38B,NO	:U 	1:20 
A,PTP_TIME,M,EMP_UNK,AC38B,UK	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC4-8,BE	9:05 	: 
A,PTP_TIME,M,EMP_UNK,AC4-8,EE	5:44 	: 
A,PTP_TIME,M,EMP_UNK,AC4-8,ES	4:32 	: 
A,PTP_TIME,M,EMP_UNK,AC4-8,FI	:U 	5:38 
A,PTP_TIME,M,EMP_UNK,AC4-8,FR	: 	5:00 
A,PTP_TIME,M,EMP_UNK,AC4-8,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC4-8,NO	:U 	3:12 
A,PTP_TIME,M,EMP_UNK,AC4-8,UK	: 	7:05 
A,PTP_TIME,M,EMP_UNK,AC4-8NSP,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC4-8NSP,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC4-8NSP,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC4-8NSP,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC4-8NSP,FR	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC4-8NSP,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC4-8NSP,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC4-8NSP,UK	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC41,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC41,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC41,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC41,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC41,FR	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC41,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC41,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC41,UK	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC42,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC42,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC42,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC42,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC42,FR	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC42,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC42,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC42,UK	: 	0:26 
A,PTP_TIME,M,EMP_UNK,AC43,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC43,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC43,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC43,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC43,FR	: 	3:56 
A,PTP_TIME,M,EMP_UNK,AC43,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC43,NO	:U 	1:40 
A,PTP_TIME,M,EMP_UNK,AC43,UK	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC51A,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC51A,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC51A,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC51A,FI	:U 	2:50 
A,PTP_TIME,M,EMP_UNK,AC51A,FR	: 	2:10 
A,PTP_TIME,M,EMP_UNK,AC51A,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC51A,NO	:U 	1:00 
A,PTP_TIME,M,EMP_UNK,AC51A,UK	: 	0:30 
A,PTP_TIME,M,EMP_UNK,AC51B,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC51B,EE	0:58 	: 
A,PTP_TIME,M,EMP_UNK,AC51B,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC51B,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC51B,FR	: 	1:34 
A,PTP_TIME,M,EMP_UNK,AC51B,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC51B,NO	:U 	0:30 
A,PTP_TIME,M,EMP_UNK,AC51B,UK	: 	2:19 
A,PTP_TIME,M,EMP_UNK,AC52,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC52,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC52,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC52,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC52,FR	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC52,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC52,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC52,UK	: 	4:00 
A,PTP_TIME,M,EMP_UNK,AC53,BE	0:44 	: 
A,PTP_TIME,M,EMP_UNK,AC53,EE	1:30 	: 
A,PTP_TIME,M,EMP_UNK,AC53,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC53,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC53,FR	: 	1:00 
A,PTP_TIME,M,EMP_UNK,AC53,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC53,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC53,UK	: 	0:14 
A,PTP_TIME,M,EMP_UNK,AC611,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC611,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC611,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC611,FI	:U 	0:50 
A,PTP_TIME,M,EMP_UNK,AC611,FR	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC611,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC611,NO	:U 	2:52 
A,PTP_TIME,M,EMP_UNK,AC611,UK	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC6A,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC6A,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC6A,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC6A,FI	:U 	1:07 
A,PTP_TIME,M,EMP_UNK,AC6A,FR	: 	5:40 
A,PTP_TIME,M,EMP_UNK,AC6A,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC6A,NO	:U 	1:10 
A,PTP_TIME,M,EMP_UNK,AC6A,UK	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC733,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC733,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC733,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC733,FI	:U 	0:59 
A,PTP_TIME,M,EMP_UNK,AC733,FR	: 	2:22 
A,PTP_TIME,M,EMP_UNK,AC733,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC733,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC733,UK	: 	3:00 
A,PTP_TIME,M,EMP_UNK,AC7A,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC7A,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC7A,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC7A,FI	:U 	0:10 
A,PTP_TIME,M,EMP_UNK,AC7A,FR	: 	0:40 
A,PTP_TIME,M,EMP_UNK,AC7A,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC7A,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC7A,UK	: 	2:30 
A,PTP_TIME,M,EMP_UNK,AC7B,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC7B,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC7B,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC7B,FI	:U 	0:47 
A,PTP_TIME,M,EMP_UNK,AC7B,FR	: 	2:00 
A,PTP_TIME,M,EMP_UNK,AC7B,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC7B,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC7B,UK	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC811,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC811,EE	1:02 	: 
A,PTP_TIME,M,EMP_UNK,AC811,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC811,FI	:U 	1:07 
A,PTP_TIME,M,EMP_UNK,AC811,FR	: 	1:12 
A,PTP_TIME,M,EMP_UNK,AC811,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC811,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC811,UK	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC812,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC812,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC812,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC812,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC812,FR	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC812,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC812,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC812,UK	: 	0:20 
A,PTP_TIME,M,EMP_UNK,AC82,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC82,EE	2:57 	: 
A,PTP_TIME,M,EMP_UNK,AC82,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC82,FI	:U 	2:01 
A,PTP_TIME,M,EMP_UNK,AC82,FR	: 	2:28 
A,PTP_TIME,M,EMP_UNK,AC82,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC82,NO	:U 	1:39 
A,PTP_TIME,M,EMP_UNK,AC82,UK	: 	3:47 
A,PTP_TIME,M,EMP_UNK,AC83,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC83,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC83,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC83,FI	:U 	0:10 
A,PTP_TIME,M,EMP_UNK,AC83,FR	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC83,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC83,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC83,UK	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC90NSP,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC90NSP,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC90NSP,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC90NSP,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC90NSP,FR	: 	1:52 
A,PTP_TIME,M,EMP_UNK,AC90NSP,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC90NSP,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC90NSP,UK	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC913,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC913,EE	0:58 	: 
A,PTP_TIME,M,EMP_UNK,AC913,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC913,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC913,FR	: 	1:16 
A,PTP_TIME,M,EMP_UNK,AC913,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC913,NO	:U 	1:16 
A,PTP_TIME,M,EMP_UNK,AC913,UK	: 	0:45 
A,PTP_TIME,M,EMP_UNK,AC936,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC936,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC936,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC936,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC936,FR	: 	1:52 
A,PTP_TIME,M,EMP_UNK,AC936,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC936,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC936,UK	: 	1:46 
A,PTP_TIME,M,EMP_UNK,AC938,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC938,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC938,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC938,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC938,FR	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC938,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC938,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC938,UK	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC99NSP,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC99NSP,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC99NSP,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC99NSP,FI	:U 	5:17 
A,PTP_TIME,M,EMP_UNK,AC99NSP,FR	: 	1:16 
A,PTP_TIME,M,EMP_UNK,AC99NSP,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC99NSP,NO	:U 	0:30 
A,PTP_TIME,M,EMP_UNK,AC99NSP,UK	: 	0:51 
A,PTP_TIME,M,EMP_UNK,AC9A,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC9A,EE	1:24 	: 
A,PTP_TIME,M,EMP_UNK,AC9A,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC9A,FI	:U 	4:14 
A,PTP_TIME,M,EMP_UNK,AC9A,FR	: 	3:46 
A,PTP_TIME,M,EMP_UNK,AC9A,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC9A,NO	:U 	2:09 
A,PTP_TIME,M,EMP_UNK,AC9A,UK	: 	2:01 
A,PTP_TIME,M,EMP_UNK,AC9B,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC9B,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC9B,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC9B,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC9B,FR	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC9B,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC9B,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC9B,UK	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC9C,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC9C,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC9C,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC9C,FI	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC9C,FR	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC9C,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC9C,NO	:U 	0:00 
A,PTP_TIME,M,EMP_UNK,AC9C,UK	: 	1:00 
A,PTP_TIME,M,EMP_UNK,AC9D,BE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC9D,EE	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC9D,ES	:U 	: 
A,PTP_TIME,M,EMP_UNK,AC9D,FI	:U 	3:20 
A,PTP_TIME,M,EMP_UNK,AC9D,FR	: 	4:37 
A,PTP_TIME,M,EMP_UNK,AC9D,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,AC9D,NO	:U 	0:50 
A,PTP_TIME,M,EMP_UNK,AC9D,UK	: 	2:48 
A,PTP_TIME,M,EMP_UNK,TOTAL,BE	24:00 	: 
A,PTP_TIME,M,EMP_UNK,TOTAL,EE	24:00 	: 
A,PTP_TIME,M,EMP_UNK,TOTAL,ES	24:00 	: 
A,PTP_TIME,M,EMP_UNK,TOTAL,FI	24:00 	24:00 
A,PTP_TIME,M,EMP_UNK,TOTAL,FR	: 	24:00 
A,PTP_TIME,M,EMP_UNK,TOTAL,HU	: 	0:00 
A,PTP_TIME,M,EMP_UNK,TOTAL,NO	24:00 	24:00 
A,PTP_TIME,M,EMP_UNK,TOTAL,UK	: 	24:00 
A,PTP_TIME,M,NEMP,AC0,AT	: 	11:40 
A,PTP_TIME,M,NEMP,AC0,BE	11:18 	11:28 
A,PTP_TIME,M,NEMP,AC0,BG	12:53 	: 
A,PTP_TIME,M,NEMP,AC0,DE	: 	11:36 
A,PTP_TIME,M,NEMP,AC0,EE	11:21 	11:34 
