A,F,M01,AC221,TIME_SP,RS	0:00 
A,F,M01,AC300_371,PTP_RT,AT	12.38 
A,F,M01,AC300_371,PTP_RT,BG	0.59 
A,F,M01,AC300_371,PTP_RT,DE	20.63 
A,F,M01,AC300_371,PTP_RT,EE	8.78 
A,F,M01,AC300_371,PTP_RT,FI	12.45 
A,F,M01,AC300_371,PTP_RT,NO	28.49 
A,F,M01,AC300_371,PTP_RT,RS	0.44 
A,F,M01,AC300_371,PTP_TIME,AT	1:00 
A,F,M01,AC300_371,PTP_TIME,BG	: u
A,F,M01,AC300_371,PTP_TIME,DE	0:56 
A,F,M01,AC300_371,PTP_TIME,EE	1:17 u
A,F,M01,AC300_371,PTP_TIME,FI	0:56 
A,F,M01,AC300_371,PTP_TIME,NO	1:06 
A,F,M01,AC300_371,PTP_TIME,RS	: u
A,F,M01,AC300_371,TIME_SP,AT	0:07 
A,F,M01,AC300_371,TIME_SP,BG	0:00 
A,F,M01,AC300_371,TIME_SP,DE	0:11 
A,F,M01,AC300_371,TIME_SP,EE	0:07 
A,F,M01,AC300_371,TIME_SP,FI	0:07 
A,F,M01,AC300_371,TIME_SP,NO	0:19 
A,F,M01,AC300_371,TIME_SP,RS	0:00 
A,F,M01,AC312,PTP_RT,AT	31.95 
A,F,M01,AC312,PTP_RT,BG	75.07 
A,F,M01,AC312,PTP_RT,DE	39.93 
A,F,M01,AC312,PTP_RT,EE	37.86 
A,F,M01,AC312,PTP_RT,FI	35.05 
A,F,M01,AC312,PTP_RT,NO	12.36 
A,F,M01,AC312,PTP_RT,RS	71.66 
A,F,M01,AC312,PTP_TIME,AT	0:29 
A,F,M01,AC312,PTP_TIME,BG	0:42 
A,F,M01,AC312,PTP_TIME,DE	0:30 
A,F,M01,AC312,PTP_TIME,EE	0:27 
A,F,M01,AC312,PTP_TIME,FI	0:29 
A,F,M01,AC312,PTP_TIME,NO	0:24 u
A,F,M01,AC312,PTP_TIME,RS	0:46 
A,F,M01,AC312,TIME_SP,AT	0:09 
A,F,M01,AC312,TIME_SP,BG	0:32 
A,F,M01,AC312,TIME_SP,DE	0:12 
A,F,M01,AC312,TIME_SP,EE	0:10 
A,F,M01,AC312,TIME_SP,FI	0:10 
A,F,M01,AC312,TIME_SP,NO	0:03 
A,F,M01,AC312,TIME_SP,RS	0:33 
A,F,M01,AC31_X_312,PTP_RT,AT	70.12 
A,F,M01,AC31_X_312,PTP_RT,BG	80.99 
A,F,M01,AC31_X_312,PTP_RT,DE	73.20 
A,F,M01,AC31_X_312,PTP_RT,EE	69.39 
A,F,M01,AC31_X_312,PTP_RT,FI	65.60 
A,F,M01,AC31_X_312,PTP_RT,NO	52.99 
A,F,M01,AC31_X_312,PTP_RT,RS	82.06 
A,F,M01,AC31_X_312,PTP_TIME,AT	1:13 
A,F,M01,AC31_X_312,PTP_TIME,BG	1:32 
A,F,M01,AC31_X_312,PTP_TIME,DE	0:57 
A,F,M01,AC31_X_312,PTP_TIME,EE	1:00 
A,F,M01,AC31_X_312,PTP_TIME,FI	0:57 
A,F,M01,AC31_X_312,PTP_TIME,NO	0:53 
A,F,M01,AC31_X_312,PTP_TIME,RS	1:53 
A,F,M01,AC31_X_312,TIME_SP,AT	0:51 
A,F,M01,AC31_X_312,TIME_SP,BG	1:15 
A,F,M01,AC31_X_312,TIME_SP,DE	0:42 
A,F,M01,AC31_X_312,TIME_SP,EE	0:42 
A,F,M01,AC31_X_312,TIME_SP,FI	0:37 
A,F,M01,AC31_X_312,TIME_SP,NO	0:28 
A,F,M01,AC31_X_312,TIME_SP,RS	1:33 
A,F,M01,AC321,PTP_RT,AT	51.07 
A,F,M01,AC321,PTP_RT,BG	50.83 
A,F,M01,AC321,PTP_RT,DE	50.44 
A,F,M01,AC321,PTP_RT,EE	38.14 
A,F,M01,AC321,PTP_RT,FI	37.47 
A,F,M01,AC321,PTP_RT,NO	34.54 
A,F,M01,AC321,PTP_RT,RS	51.65 
A,F,M01,AC321,PTP_TIME,AT	1:11 
A,F,M01,AC321,PTP_TIME,BG	0:52 
A,F,M01,AC321,PTP_TIME,DE	1:07 
A,F,M01,AC321,PTP_TIME,EE	0:52 
A,F,M01,AC321,PTP_TIME,FI	0:54 
A,F,M01,AC321,PTP_TIME,NO	1:13 
A,F,M01,AC321,PTP_TIME,RS	1:00 
A,F,M01,AC321,TIME_SP,AT	0:36 
A,F,M01,AC321,TIME_SP,BG	0:27 
A,F,M01,AC321,TIME_SP,DE	0:34 
A,F,M01,AC321,TIME_SP,EE	0:20 
A,F,M01,AC321,TIME_SP,FI	0:20 
A,F,M01,AC321,TIME_SP,NO	0:25 
A,F,M01,AC321,TIME_SP,RS	0:31 
A,F,M01,AC32_X_321,PTP_RT,AT	34.22 
A,F,M01,AC32_X_321,PTP_RT,BG	38.36 
A,F,M01,AC32_X_321,PTP_RT,DE	28.83 
A,F,M01,AC32_X_321,PTP_RT,EE	28.59 
A,F,M01,AC32_X_321,PTP_RT,FI	38.66 
A,F,M01,AC32_X_321,PTP_RT,NO	2.79 
A,F,M01,AC32_X_321,PTP_RT,RS	35.78 
A,F,M01,AC32_X_321,PTP_TIME,AT	0:47 
A,F,M01,AC32_X_321,PTP_TIME,BG	0:33 
A,F,M01,AC32_X_321,PTP_TIME,DE	0:38 
A,F,M01,AC32_X_321,PTP_TIME,EE	0:36 
A,F,M01,AC32_X_321,PTP_TIME,FI	0:43 
A,F,M01,AC32_X_321,PTP_TIME,NO	: u
A,F,M01,AC32_X_321,PTP_TIME,RS	0:32 
A,F,M01,AC32_X_321,TIME_SP,AT	0:16 
A,F,M01,AC32_X_321,TIME_SP,BG	0:13 
A,F,M01,AC32_X_321,TIME_SP,DE	0:11 
A,F,M01,AC32_X_321,TIME_SP,EE	0:10 
A,F,M01,AC32_X_321,TIME_SP,FI	0:17 
A,F,M01,AC32_X_321,TIME_SP,NO	0:01 
A,F,M01,AC32_X_321,TIME_SP,RS	0:11 
A,F,M01,AC33,PTP_RT,AT	33.35 
A,F,M01,AC33,PTP_RT,BG	38.54 
A,F,M01,AC33,PTP_RT,DE	28.52 
A,F,M01,AC33,PTP_RT,EE	17.84 
A,F,M01,AC33,PTP_RT,FI	35.67 
A,F,M01,AC33,PTP_RT,NO	27.50 
A,F,M01,AC33,PTP_RT,RS	25.76 
A,F,M01,AC33,PTP_TIME,AT	1:18 
A,F,M01,AC33,PTP_TIME,BG	1:04 
A,F,M01,AC33,PTP_TIME,DE	1:08 
A,F,M01,AC33,PTP_TIME,EE	0:58 
A,F,M01,AC33,PTP_TIME,FI	1:25 
A,F,M01,AC33,PTP_TIME,NO	1:48 
A,F,M01,AC33,PTP_TIME,RS	0:56 
A,F,M01,AC33,TIME_SP,AT	0:26 
A,F,M01,AC33,TIME_SP,BG	0:25 
A,F,M01,AC33,TIME_SP,DE	0:20 
A,F,M01,AC33,TIME_SP,EE	0:10 
A,F,M01,AC33,TIME_SP,FI	0:30 
A,F,M01,AC33,TIME_SP,NO	0:30 
A,F,M01,AC33,TIME_SP,RS	0:14 
A,F,M01,AC34,PTP_RT,AT	17.16 
A,F,M01,AC34,PTP_RT,BG	5.70 
A,F,M01,AC34,PTP_RT,DE	19.44 
A,F,M01,AC34,PTP_RT,EE	12.80 
A,F,M01,AC34,PTP_RT,FI	19.64 
A,F,M01,AC34,PTP_RT,NO	9.06 
A,F,M01,AC34,PTP_RT,RS	11.14 
A,F,M01,AC34,PTP_TIME,AT	1:21 
A,F,M01,AC34,PTP_TIME,BG	1:02 u
A,F,M01,AC34,PTP_TIME,DE	1:11 
A,F,M01,AC34,PTP_TIME,EE	0:53 
A,F,M01,AC34,PTP_TIME,FI	1:13 
A,F,M01,AC34,PTP_TIME,NO	1:12 u
A,F,M01,AC34,PTP_TIME,RS	0:42 u
A,F,M01,AC34,TIME_SP,AT	0:14 
A,F,M01,AC34,TIME_SP,BG	0:04 
A,F,M01,AC34,TIME_SP,DE	0:14 
A,F,M01,AC34,TIME_SP,EE	0:07 
A,F,M01,AC34,TIME_SP,FI	0:14 
A,F,M01,AC34,TIME_SP,NO	0:07 
A,F,M01,AC34,TIME_SP,RS	0:05 
A,F,M01,AC35,PTP_RT,AT	1.68 
A,F,M01,AC35,PTP_RT,BG	0.85 
A,F,M01,AC35,PTP_RT,DE	3.44 
A,F,M01,AC35,PTP_RT,EE	0.94 
A,F,M01,AC35,PTP_RT,FI	4.79 
A,F,M01,AC35,PTP_RT,NO	3.79 
A,F,M01,AC35,PTP_RT,RS	0.32 
A,F,M01,AC35,PTP_TIME,AT	: u
A,F,M01,AC35,PTP_TIME,BG	: u
A,F,M01,AC35,PTP_TIME,DE	0:59 
A,F,M01,AC35,PTP_TIME,EE	: u
A,F,M01,AC35,PTP_TIME,FI	0:51 u
A,F,M01,AC35,PTP_TIME,NO	: u
A,F,M01,AC35,PTP_TIME,RS	: u
A,F,M01,AC35,TIME_SP,AT	0:01 
A,F,M01,AC35,TIME_SP,BG	0:01 
A,F,M01,AC35,TIME_SP,DE	0:02 
A,F,M01,AC35,TIME_SP,EE	0:01 
A,F,M01,AC35,TIME_SP,FI	0:02 
A,F,M01,AC35,TIME_SP,NO	0:04 
A,F,M01,AC35,TIME_SP,RS	0:00 
A,F,M01,AC36,PTP_RT,AT	41.26 
A,F,M01,AC36,PTP_RT,BG	43.61 
A,F,M01,AC36,PTP_RT,DE	38.51 
A,F,M01,AC36,PTP_RT,EE	47.89 
A,F,M01,AC36,PTP_RT,FI	43.64 
A,F,M01,AC36,PTP_RT,NO	33.07 
A,F,M01,AC36,PTP_RT,RS	26.76 
A,F,M01,AC36,PTP_TIME,AT	1:11 
A,F,M01,AC36,PTP_TIME,BG	0:43 
A,F,M01,AC36,PTP_TIME,DE	0:49 
A,F,M01,AC36,PTP_TIME,EE	0:42 
A,F,M01,AC36,PTP_TIME,FI	0:54 
A,F,M01,AC36,PTP_TIME,NO	1:14 
A,F,M01,AC36,PTP_TIME,RS	0:37 
A,F,M01,AC36,TIME_SP,AT	0:29 
A,F,M01,AC36,TIME_SP,BG	0:19 
A,F,M01,AC36,TIME_SP,DE	0:19 
A,F,M01,AC36,TIME_SP,EE	0:20 
A,F,M01,AC36,TIME_SP,FI	0:24 
A,F,M01,AC36,TIME_SP,NO	0:24 
A,F,M01,AC36,TIME_SP,RS	0:10 
A,F,M01,AC382_383,PTP_RT,AT	13.52 
A,F,M01,AC382_383,PTP_RT,BG	9.07 
A,F,M01,AC382_383,PTP_RT,DE	10.52 
A,F,M01,AC382_383,PTP_RT,EE	16.81 
A,F,M01,AC382_383,PTP_RT,FI	6.49 
A,F,M01,AC382_383,PTP_RT,NO	9.09 
A,F,M01,AC382_383,PTP_RT,RS	8.20 
A,F,M01,AC382_383,PTP_TIME,AT	1:47 
A,F,M01,AC382_383,PTP_TIME,BG	1:38 u
A,F,M01,AC382_383,PTP_TIME,DE	1:25 
A,F,M01,AC382_383,PTP_TIME,EE	0:58 
A,F,M01,AC382_383,PTP_TIME,FI	1:01 u
A,F,M01,AC382_383,PTP_TIME,NO	1:57 u
A,F,M01,AC382_383,PTP_TIME,RS	1:16 u
A,F,M01,AC382_383,TIME_SP,AT	0:14 
A,F,M01,AC382_383,TIME_SP,BG	0:09 
A,F,M01,AC382_383,TIME_SP,DE	0:09 
A,F,M01,AC382_383,TIME_SP,EE	0:10 
A,F,M01,AC382_383,TIME_SP,FI	0:04 
A,F,M01,AC382_383,TIME_SP,NO	0:11 
A,F,M01,AC382_383,TIME_SP,RS	0:06 
A,F,M01,AC38_X_382-383,PTP_RT,AT	13.26 
A,F,M01,AC38_X_382-383,PTP_RT,BG	10.94 
A,F,M01,AC38_X_382-383,PTP_RT,DE	11.44 
A,F,M01,AC38_X_382-383,PTP_RT,EE	21.88 
A,F,M01,AC38_X_382-383,PTP_RT,FI	6.86 
A,F,M01,AC38_X_382-383,PTP_RT,NO	14.84 
A,F,M01,AC38_X_382-383,PTP_RT,RS	14.08 
A,F,M01,AC38_X_382-383,PTP_TIME,AT	1:45 
A,F,M01,AC38_X_382-383,PTP_TIME,BG	2:09 u
A,F,M01,AC38_X_382-383,PTP_TIME,DE	1:55 
A,F,M01,AC38_X_382-383,PTP_TIME,EE	1:29 
A,F,M01,AC38_X_382-383,PTP_TIME,FI	2:40 u
A,F,M01,AC38_X_382-383,PTP_TIME,NO	2:08 u
A,F,M01,AC38_X_382-383,PTP_TIME,RS	1:44 u
A,F,M01,AC38_X_382-383,TIME_SP,AT	0:14 
A,F,M01,AC38_X_382-383,TIME_SP,BG	0:14 
A,F,M01,AC38_X_382-383,TIME_SP,DE	0:13 
A,F,M01,AC38_X_382-383,TIME_SP,EE	0:19 
A,F,M01,AC38_X_382-383,TIME_SP,FI	0:11 
A,F,M01,AC38_X_382-383,TIME_SP,NO	0:19 
A,F,M01,AC38_X_382-383,TIME_SP,RS	0:15 
A,F,M01,AC39,PTP_RT,AT	1.79 
A,F,M01,AC39,PTP_RT,BG	1.09 
A,F,M01,AC39,PTP_RT,DE	2.28 
A,F,M01,AC39,PTP_RT,EE	2.99 
