A,F,EDUC,AC221,PTP_TIME,DE	1:40 
A,F,EDUC,AC221,PTP_TIME,EE	: u
A,F,EDUC,AC221,PTP_TIME,FI	: u
A,F,EDUC,AC221,PTP_TIME,NO	: u
A,F,EDUC,AC221,PTP_TIME,RS	: u
A,F,EDUC,AC221,TIME_SP,AT	0:05 
A,F,EDUC,AC221,TIME_SP,BG	0:03 
A,F,EDUC,AC221,TIME_SP,DE	0:04 
A,F,EDUC,AC221,TIME_SP,EE	0:21 
A,F,EDUC,AC221,TIME_SP,FI	0:05 
A,F,EDUC,AC221,TIME_SP,NO	0:04 
A,F,EDUC,AC221,TIME_SP,RS	0:01 
A,F,EDUC,AC300_371,PTP_RT,AT	3.12 
A,F,EDUC,AC300_371,PTP_RT,BG	1.37 
A,F,EDUC,AC300_371,PTP_RT,DE	6.56 
A,F,EDUC,AC300_371,PTP_RT,EE	4.26 
A,F,EDUC,AC300_371,PTP_RT,FI	7.73 
A,F,EDUC,AC300_371,PTP_RT,NO	13.19 
A,F,EDUC,AC300_371,PTP_RT,RS	0.74 
A,F,EDUC,AC300_371,PTP_TIME,AT	1:06 u
A,F,EDUC,AC300_371,PTP_TIME,BG	: u
A,F,EDUC,AC300_371,PTP_TIME,DE	0:47 
A,F,EDUC,AC300_371,PTP_TIME,EE	: u
A,F,EDUC,AC300_371,PTP_TIME,FI	0:59 u
A,F,EDUC,AC300_371,PTP_TIME,NO	0:51 u
A,F,EDUC,AC300_371,PTP_TIME,RS	: u
A,F,EDUC,AC300_371,TIME_SP,AT	0:02 
A,F,EDUC,AC300_371,TIME_SP,BG	0:01 
A,F,EDUC,AC300_371,TIME_SP,DE	0:03 
A,F,EDUC,AC300_371,TIME_SP,EE	0:02 
A,F,EDUC,AC300_371,TIME_SP,FI	0:05 
A,F,EDUC,AC300_371,TIME_SP,NO	0:07 
A,F,EDUC,AC300_371,TIME_SP,RS	0:00 
A,F,EDUC,AC312,PTP_RT,AT	7.42 
A,F,EDUC,AC312,PTP_RT,BG	40.97 
A,F,EDUC,AC312,PTP_RT,DE	17.53 
A,F,EDUC,AC312,PTP_RT,EE	10.10 
A,F,EDUC,AC312,PTP_RT,FI	11.59 
A,F,EDUC,AC312,PTP_RT,NO	7.29 
A,F,EDUC,AC312,PTP_RT,RS	38.16 
A,F,EDUC,AC312,PTP_TIME,AT	0:25 
A,F,EDUC,AC312,PTP_TIME,BG	0:27 
A,F,EDUC,AC312,PTP_TIME,DE	0:21 
A,F,EDUC,AC312,PTP_TIME,EE	0:19 u
A,F,EDUC,AC312,PTP_TIME,FI	0:23 u
A,F,EDUC,AC312,PTP_TIME,NO	0:27 u
A,F,EDUC,AC312,PTP_TIME,RS	0:29 
A,F,EDUC,AC312,TIME_SP,AT	0:02 
A,F,EDUC,AC312,TIME_SP,BG	0:11 
A,F,EDUC,AC312,TIME_SP,DE	0:04 
A,F,EDUC,AC312,TIME_SP,EE	0:02 
A,F,EDUC,AC312,TIME_SP,FI	0:03 
A,F,EDUC,AC312,TIME_SP,NO	0:02 
A,F,EDUC,AC312,TIME_SP,RS	0:11 
A,F,EDUC,AC31_X_312,PTP_RT,AT	38.86 
A,F,EDUC,AC31_X_312,PTP_RT,BG	38.28 
A,F,EDUC,AC31_X_312,PTP_RT,DE	43.23 
A,F,EDUC,AC31_X_312,PTP_RT,EE	44.81 
A,F,EDUC,AC31_X_312,PTP_RT,FI	44.62 
A,F,EDUC,AC31_X_312,PTP_RT,NO	39.59 
A,F,EDUC,AC31_X_312,PTP_RT,RS	48.96 
A,F,EDUC,AC31_X_312,PTP_TIME,AT	0:54 
A,F,EDUC,AC31_X_312,PTP_TIME,BG	0:45 
A,F,EDUC,AC31_X_312,PTP_TIME,DE	0:45 
A,F,EDUC,AC31_X_312,PTP_TIME,EE	0:38 
A,F,EDUC,AC31_X_312,PTP_TIME,FI	0:51 
A,F,EDUC,AC31_X_312,PTP_TIME,NO	0:50 
A,F,EDUC,AC31_X_312,PTP_TIME,RS	0:52 
A,F,EDUC,AC31_X_312,TIME_SP,AT	0:21 
A,F,EDUC,AC31_X_312,TIME_SP,BG	0:17 
A,F,EDUC,AC31_X_312,TIME_SP,DE	0:19 
A,F,EDUC,AC31_X_312,TIME_SP,EE	0:17 
A,F,EDUC,AC31_X_312,TIME_SP,FI	0:23 
A,F,EDUC,AC31_X_312,TIME_SP,NO	0:20 
A,F,EDUC,AC31_X_312,TIME_SP,RS	0:26 
A,F,EDUC,AC321,PTP_RT,AT	26.20 
A,F,EDUC,AC321,PTP_RT,BG	35.80 
A,F,EDUC,AC321,PTP_RT,DE	27.76 
A,F,EDUC,AC321,PTP_RT,EE	25.18 
A,F,EDUC,AC321,PTP_RT,FI	24.58 
A,F,EDUC,AC321,PTP_RT,NO	22.37 
A,F,EDUC,AC321,PTP_RT,RS	33.04 
A,F,EDUC,AC321,PTP_TIME,AT	1:01 
A,F,EDUC,AC321,PTP_TIME,BG	0:40 
A,F,EDUC,AC321,PTP_TIME,DE	1:10 
A,F,EDUC,AC321,PTP_TIME,EE	0:45 
A,F,EDUC,AC321,PTP_TIME,FI	1:01 
A,F,EDUC,AC321,PTP_TIME,NO	0:59 
A,F,EDUC,AC321,PTP_TIME,RS	0:39 
A,F,EDUC,AC321,TIME_SP,AT	0:16 
A,F,EDUC,AC321,TIME_SP,BG	0:14 
A,F,EDUC,AC321,TIME_SP,DE	0:19 
A,F,EDUC,AC321,TIME_SP,EE	0:11 
A,F,EDUC,AC321,TIME_SP,FI	0:15 
A,F,EDUC,AC321,TIME_SP,NO	0:13 
A,F,EDUC,AC321,TIME_SP,RS	0:13 
A,F,EDUC,AC32_X_321,PTP_RT,AT	20.06 
A,F,EDUC,AC32_X_321,PTP_RT,BG	20.85 
A,F,EDUC,AC32_X_321,PTP_RT,DE	18.25 
A,F,EDUC,AC32_X_321,PTP_RT,EE	29.33 
A,F,EDUC,AC32_X_321,PTP_RT,FI	23.84 
A,F,EDUC,AC32_X_321,PTP_RT,NO	4.72 
A,F,EDUC,AC32_X_321,PTP_RT,RS	23.19 
A,F,EDUC,AC32_X_321,PTP_TIME,AT	0:36 
A,F,EDUC,AC32_X_321,PTP_TIME,BG	0:30 u
A,F,EDUC,AC32_X_321,PTP_TIME,DE	0:35 
A,F,EDUC,AC32_X_321,PTP_TIME,EE	0:24 
A,F,EDUC,AC32_X_321,PTP_TIME,FI	0:56 
A,F,EDUC,AC32_X_321,PTP_TIME,NO	: u
A,F,EDUC,AC32_X_321,PTP_TIME,RS	0:31 
A,F,EDUC,AC32_X_321,TIME_SP,AT	0:07 
A,F,EDUC,AC32_X_321,TIME_SP,BG	0:06 
A,F,EDUC,AC32_X_321,TIME_SP,DE	0:06 
A,F,EDUC,AC32_X_321,TIME_SP,EE	0:07 
A,F,EDUC,AC32_X_321,TIME_SP,FI	0:13 
A,F,EDUC,AC32_X_321,TIME_SP,NO	0:02 
A,F,EDUC,AC32_X_321,TIME_SP,RS	0:07 
A,F,EDUC,AC33,PTP_RT,AT	8.35 
A,F,EDUC,AC33,PTP_RT,BG	9.66 
A,F,EDUC,AC33,PTP_RT,DE	6.86 
A,F,EDUC,AC33,PTP_RT,EE	7.31 
A,F,EDUC,AC33,PTP_RT,FI	9.52 
A,F,EDUC,AC33,PTP_RT,NO	9.36 
A,F,EDUC,AC33,PTP_RT,RS	7.67 
A,F,EDUC,AC33,PTP_TIME,AT	0:50 
A,F,EDUC,AC33,PTP_TIME,BG	0:41 u
A,F,EDUC,AC33,PTP_TIME,DE	0:54 
A,F,EDUC,AC33,PTP_TIME,EE	: u
A,F,EDUC,AC33,PTP_TIME,FI	1:10 u
A,F,EDUC,AC33,PTP_TIME,NO	1:02 u
A,F,EDUC,AC33,PTP_TIME,RS	0:33 u
A,F,EDUC,AC33,TIME_SP,AT	0:04 
A,F,EDUC,AC33,TIME_SP,BG	0:04 
A,F,EDUC,AC33,TIME_SP,DE	0:04 
A,F,EDUC,AC33,TIME_SP,EE	0:03 
A,F,EDUC,AC33,TIME_SP,FI	0:07 
A,F,EDUC,AC33,TIME_SP,NO	0:06 
A,F,EDUC,AC33,TIME_SP,RS	0:03 
A,F,EDUC,AC34,PTP_RT,AT	11.52 
A,F,EDUC,AC34,PTP_RT,BG	5.03 
A,F,EDUC,AC34,PTP_RT,DE	14.64 
A,F,EDUC,AC34,PTP_RT,EE	9.07 
A,F,EDUC,AC34,PTP_RT,FI	19.97 
A,F,EDUC,AC34,PTP_RT,NO	8.55 
A,F,EDUC,AC34,PTP_RT,RS	11.18 
A,F,EDUC,AC34,PTP_TIME,AT	1:04 
A,F,EDUC,AC34,PTP_TIME,BG	: u
A,F,EDUC,AC34,PTP_TIME,DE	1:10 
A,F,EDUC,AC34,PTP_TIME,EE	0:54 u
A,F,EDUC,AC34,PTP_TIME,FI	0:55 
A,F,EDUC,AC34,PTP_TIME,NO	1:24 u
A,F,EDUC,AC34,PTP_TIME,RS	0:55 u
A,F,EDUC,AC34,TIME_SP,AT	0:07 
A,F,EDUC,AC34,TIME_SP,BG	0:02 
A,F,EDUC,AC34,TIME_SP,DE	0:10 
A,F,EDUC,AC34,TIME_SP,EE	0:05 
A,F,EDUC,AC34,TIME_SP,FI	0:11 
A,F,EDUC,AC34,TIME_SP,NO	0:07 
A,F,EDUC,AC34,TIME_SP,RS	0:06 
A,F,EDUC,AC35,PTP_RT,AT	1.64 
A,F,EDUC,AC35,PTP_RT,BG	0.25 
A,F,EDUC,AC35,PTP_RT,DE	1.41 
A,F,EDUC,AC35,PTP_RT,EE	1.16 
A,F,EDUC,AC35,PTP_RT,FI	3.57 
A,F,EDUC,AC35,PTP_RT,NO	1.36 
A,F,EDUC,AC35,PTP_RT,RS	0.34 
A,F,EDUC,AC35,PTP_TIME,AT	: u
A,F,EDUC,AC35,PTP_TIME,BG	: u
A,F,EDUC,AC35,PTP_TIME,DE	1:39 u
A,F,EDUC,AC35,PTP_TIME,EE	: u
A,F,EDUC,AC35,PTP_TIME,FI	: u
A,F,EDUC,AC35,PTP_TIME,NO	: u
A,F,EDUC,AC35,PTP_TIME,RS	: u
A,F,EDUC,AC35,TIME_SP,AT	0:02 
A,F,EDUC,AC35,TIME_SP,BG	0:00 
A,F,EDUC,AC35,TIME_SP,DE	0:01 
A,F,EDUC,AC35,TIME_SP,EE	0:00 
A,F,EDUC,AC35,TIME_SP,FI	0:01 
A,F,EDUC,AC35,TIME_SP,NO	0:02 
A,F,EDUC,AC35,TIME_SP,RS	0:00 
A,F,EDUC,AC36,PTP_RT,AT	27.63 
A,F,EDUC,AC36,PTP_RT,BG	25.33 
A,F,EDUC,AC36,PTP_RT,DE	28.45 
A,F,EDUC,AC36,PTP_RT,EE	41.95 
A,F,EDUC,AC36,PTP_RT,FI	44.10 
A,F,EDUC,AC36,PTP_RT,NO	34.28 
A,F,EDUC,AC36,PTP_RT,RS	29.73 
A,F,EDUC,AC36,PTP_TIME,AT	1:11 
A,F,EDUC,AC36,PTP_TIME,BG	1:06 
A,F,EDUC,AC36,PTP_TIME,DE	1:03 
A,F,EDUC,AC36,PTP_TIME,EE	0:35 
A,F,EDUC,AC36,PTP_TIME,FI	0:48 
A,F,EDUC,AC36,PTP_TIME,NO	1:16 
A,F,EDUC,AC36,PTP_TIME,RS	0:46 
A,F,EDUC,AC36,TIME_SP,AT	0:20 
A,F,EDUC,AC36,TIME_SP,BG	0:17 
A,F,EDUC,AC36,TIME_SP,DE	0:18 
A,F,EDUC,AC36,TIME_SP,EE	0:15 
A,F,EDUC,AC36,TIME_SP,FI	0:21 
A,F,EDUC,AC36,TIME_SP,NO	0:26 
A,F,EDUC,AC36,TIME_SP,RS	0:14 
A,F,EDUC,AC382_383,PTP_RT,AT	2.17 
A,F,EDUC,AC382_383,PTP_RT,BG	0.40 
A,F,EDUC,AC382_383,PTP_RT,DE	3.42 
A,F,EDUC,AC382_383,PTP_RT,EE	0.92 
A,F,EDUC,AC382_383,PTP_RT,FI	8.22 
A,F,EDUC,AC382_383,PTP_RT,NO	3.03 
A,F,EDUC,AC382_383,PTP_RT,RS	1.27 
A,F,EDUC,AC382_383,PTP_TIME,AT	2:12 u
A,F,EDUC,AC382_383,PTP_TIME,BG	: u
A,F,EDUC,AC382_383,PTP_TIME,DE	1:35 
A,F,EDUC,AC382_383,PTP_TIME,EE	: u
A,F,EDUC,AC382_383,PTP_TIME,FI	1:04 u
A,F,EDUC,AC382_383,PTP_TIME,NO	: u
A,F,EDUC,AC382_383,PTP_TIME,RS	: u
A,F,EDUC,AC382_383,TIME_SP,AT	0:03 
A,F,EDUC,AC382_383,TIME_SP,BG	0:00 
A,F,EDUC,AC382_383,TIME_SP,DE	0:03 
A,F,EDUC,AC382_383,TIME_SP,EE	0:01 
A,F,EDUC,AC382_383,TIME_SP,FI	0:05 
A,F,EDUC,AC382_383,TIME_SP,NO	0:04 
A,F,EDUC,AC382_383,TIME_SP,RS	0:01 
A,F,EDUC,AC38_X_382-383,PTP_RT,AT	2.85 
A,F,EDUC,AC38_X_382-383,PTP_RT,BG	0 
A,F,EDUC,AC38_X_382-383,PTP_RT,DE	4.62 
A,F,EDUC,AC38_X_382-383,PTP_RT,EE	3.51 
A,F,EDUC,AC38_X_382-383,PTP_RT,FI	8.56 
A,F,EDUC,AC38_X_382-383,PTP_RT,NO	5.03 
A,F,EDUC,AC38_X_382-383,PTP_RT,RS	0.94 
A,F,EDUC,AC38_X_382-383,PTP_TIME,AT	2:06 u
A,F,EDUC,AC38_X_382-383,PTP_TIME,BG	: u
A,F,EDUC,AC38_X_382-383,PTP_TIME,DE	2:08 
A,F,EDUC,AC38_X_382-383,PTP_TIME,EE	: u
A,F,EDUC,AC38_X_382-383,PTP_TIME,FI	0:59 u
A,F,EDUC,AC38_X_382-383,PTP_TIME,NO	: u
A,F,EDUC,AC38_X_382-383,PTP_TIME,RS	: u
A,F,EDUC,AC38_X_382-383,TIME_SP,AT	0:04 
A,F,EDUC,AC38_X_382-383,TIME_SP,BG	0:00 
A,F,EDUC,AC38_X_382-383,TIME_SP,DE	0:06 
A,F,EDUC,AC38_X_382-383,TIME_SP,EE	0:04 
A,F,EDUC,AC38_X_382-383,TIME_SP,FI	0:05 
A,F,EDUC,AC38_X_382-383,TIME_SP,NO	0:05 
A,F,EDUC,AC38_X_382-383,TIME_SP,RS	0:00 
A,F,EDUC,AC39,PTP_RT,AT	0.22 
A,F,EDUC,AC39,PTP_RT,BG	0 
A,F,EDUC,AC39,PTP_RT,DE	0.89 
A,F,EDUC,AC39,PTP_RT,EE	1.62 
A,F,EDUC,AC39,PTP_RT,FI	0.96 
A,F,EDUC,AC39,PTP_RT,NO	0.23 
A,F,EDUC,AC39,PTP_RT,RS	1.63 
A,F,EDUC,AC39,PTP_TIME,AT	: u
A,F,EDUC,AC39,PTP_TIME,BG	: u
A,F,EDUC,AC39,PTP_TIME,DE	0:43 u
A,F,EDUC,AC39,PTP_TIME,EE	: u
A,F,EDUC,AC39,PTP_TIME,FI	: u
A,F,EDUC,AC39,PTP_TIME,NO	: u
A,F,EDUC,AC39,PTP_TIME,RS	: u
A,F,EDUC,AC39,TIME_SP,AT	0:00 
A,F,EDUC,AC39,TIME_SP,BG	0:00 
A,F,EDUC,AC39,TIME_SP,DE	0:00 
A,F,EDUC,AC39,TIME_SP,EE	0:01 
A,F,EDUC,AC39,TIME_SP,FI	0:00 
A,F,EDUC,AC39,TIME_SP,NO	0:00 
A,F,EDUC,AC39,TIME_SP,RS	0:01 
A,F,EDUC,AC3_713,PTP_RT,AT	70.42 
A,F,EDUC,AC3_713,PTP_RT,BG	80.99 
A,F,EDUC,AC3_713,PTP_RT,DE	74.60 
A,F,EDUC,AC3_713,PTP_RT,EE	80.79 
A,F,EDUC,AC3_713,PTP_RT,FI	81.97 
A,F,EDUC,AC3_713,PTP_RT,NO	72.59 
A,F,EDUC,AC3_713,PTP_RT,RS	81.04 
A,F,EDUC,AC3_713,PTP_TIME,AT	2:05 
A,F,EDUC,AC3_713,PTP_TIME,BG	1:30 
A,F,EDUC,AC3_713,PTP_TIME,DE	2:07 
A,F,EDUC,AC3_713,PTP_TIME,EE	1:23 
A,F,EDUC,AC3_713,PTP_TIME,FI	2:13 
A,F,EDUC,AC3_713,PTP_TIME,NO	2:09 
A,F,EDUC,AC3_713,PTP_TIME,RS	1:41 
A,F,EDUC,AC3_713,TIME_SP,AT	1:28 
A,F,EDUC,AC3_713,TIME_SP,BG	1:13 
A,F,EDUC,AC3_713,TIME_SP,DE	1:35 
A,F,EDUC,AC3_713,TIME_SP,EE	1:07 
A,F,EDUC,AC3_713,TIME_SP,FI	1:49 
A,F,EDUC,AC3_713,TIME_SP,NO	1:33 
A,F,EDUC,AC3_713,TIME_SP,RS	1:22 
A,F,EDUC,AC4,PTP_RT,AT	9.85 
A,F,EDUC,AC4,PTP_RT,BG	0.80 
A,F,EDUC,AC4,PTP_RT,DE	7.93 
A,F,EDUC,AC4,PTP_RT,EE	6.56 
A,F,EDUC,AC4,PTP_RT,FI	7.64 
A,F,EDUC,AC4,PTP_RT,NO	7.30 
A,F,EDUC,AC4,PTP_RT,RS	3.10 
A,F,EDUC,AC4,PTP_TIME,AT	2:06 
A,F,EDUC,AC4,PTP_TIME,BG	: u
A,F,EDUC,AC4,PTP_TIME,DE	1:57 
A,F,EDUC,AC4,PTP_TIME,EE	: u
A,F,EDUC,AC4,PTP_TIME,FI	1:46 u
A,F,EDUC,AC4,PTP_TIME,NO	1:44 u
A,F,EDUC,AC4,PTP_TIME,RS	: u
